"site","time","utm_x","utm_y","S","gamma_t","elevation","ndvi","urban","n_tested","n_pos","prevalence_true"
37,1,11342.6734445276,1423298.37046473,0.128084208914529,2.11781169778922,238.948275164651,0.695741873511199,0,125,104,0.807386254307546
37,2,11342.6734445276,1423298.37046473,0.128084208914529,1.50080234286777,238.948275164651,0.695741873511199,0,124,80,0.693409119453689
37,3,11342.6734445276,1423298.37046473,0.128084208914529,0.381255777034645,238.948275164651,0.695741873511199,0,129,60,0.424716615372796
37,4,11342.6734445276,1423298.37046473,0.128084208914529,0.286346001734015,238.948275164651,0.695741873511199,0,114,51,0.401708743657491
37,5,11342.6734445276,1423298.37046473,0.128084208914529,0.167704016270681,238.948275164651,0.695741873511199,0,67,30,0.373555788136671
37,6,11342.6734445276,1423298.37046473,0.128084208914529,0.207195822810418,238.948275164651,0.695741873511199,0,52,25,0.382842505676265
38,1,315777.967446443,874205.766238361,0.268302037258644,2.11781169778922,264.395910689671,0.194643194289734,1,134,112,0.8315842090431
38,2,315777.967446443,874205.766238361,0.268302037258644,1.50080234286777,264.395910689671,0.194643194289734,1,157,115,0.727085862415415
38,3,315777.967446443,874205.766238361,0.268302037258644,0.381255777034645,264.395910689671,0.194643194289734,1,179,81,0.465141834372884
38,4,315777.967446443,874205.766238361,0.268302037258644,0.286346001734015,264.395910689671,0.194643194289734,1,141,61,0.44162516698168
38,5,315777.967446443,874205.766238361,0.268302037258644,0.167704016270681,264.395910689671,0.194643194289734,1,120,43,0.412603983413324
38,6,315777.967446443,874205.766238361,0.268302037258644,0.207195822810418,264.395910689671,0.194643194289734,1,164,76,0.422207190812301
39,1,128708.772803737,1126927.42532596,-0.0549108076674608,2.11781169778922,332.722546415932,0.371531041092539,1,181,149,0.79649921488174
39,2,128708.772803737,1126927.42532596,-0.0549108076674608,1.50080234286777,332.722546415932,0.371531041092539,1,127,83,0.67864395180686
39,3,128708.772803737,1126927.42532596,-0.0549108076674608,0.381255777034645,332.722546415932,0.371531041092539,1,156,57,0.408057926541391
39,4,128708.772803737,1126927.42532596,-0.0549108076674608,0.286346001734015,332.722546415932,0.371531041092539,1,90,34,0.385348003908743
39,5,128708.772803737,1126927.42532596,-0.0549108076674608,0.167704016270681,332.722546415932,0.371531041092539,1,82,26,0.357656219241697
39,6,128708.772803737,1126927.42532596,-0.0549108076674608,0.207195822810418,332.722546415932,0.371531041092539,1,93,34,0.366779095504205
40,1,369579.879869177,1433713.42158901,1.2395976126142,2.11781169778922,244.173544792118,0.619280143508548,0,167,156,0.922054027586694
40,2,369579.879869177,1433713.42158901,1.2395976126142,1.50080234286777,244.173544792118,0.619280143508548,0,115,105,0.86454671733008
40,3,369579.879869177,1433713.42158901,1.2395976126142,0.381255777034645,244.173544792118,0.619280143508548,0,108,71,0.675689437160276
40,4,369579.879869177,1433713.42158901,1.2395976126142,0.286346001734015,244.173544792118,0.619280143508548,0,75,45,0.654555005480163
40,5,369579.879869177,1433713.42158901,1.2395976126142,0.167704016270681,244.173544792118,0.619280143508548,0,178,119,0.627260049374193
40,6,369579.879869177,1433713.42158901,1.2395976126142,0.207195822810418,244.173544792118,0.619280143508548,0,187,117,0.636446066176198
41,1,177879.776712424,1194922.49190104,-0.00390977366752723,2.11781169778922,382.753217179564,0.385903969965675,0,70,46,0.706503466398905
41,2,177879.776712424,1194922.49190104,-0.00390977366752723,1.50080234286777,382.753217179564,0.385903969965675,0,187,117,0.564993419346216
41,3,177879.776712424,1194922.49190104,-0.00390977366752723,0.381255777034645,382.753217179564,0.385903969965675,0,180,54,0.297737792534675
41,4,177879.776712424,1194922.49190104,-0.00390977366752723,0.286346001734015,382.753217179564,0.385903969965675,0,184,48,0.278281212040484
41,5,177879.776712424,1194922.49190104,-0.00390977366752723,0.167704016270681,382.753217179564,0.385903969965675,0,88,22,0.255090300237837
41,6,177879.776712424,1194922.49190104,-0.00390977366752723,0.207195822810418,382.753217179564,0.385903969965675,0,180,46,0.262666797922054
42,1,264461.891279339,1232605.6904005,1.15756754712579,2.11781169778922,363.144634177168,0.398446162735804,0,150,133,0.88803612583048
42,2,264461.891279339,1232605.6904005,1.15756754712579,1.50080234286777,363.144634177168,0.398446162735804,0,153,125,0.810586684010428
42,3,264461.891279339,1232605.6904005,1.15756754712579,0.381255777034645,363.144634177168,0.398446162735804,0,160,108,0.582800458387713
42,4,264461.891279339,1232605.6904005,1.15756754712579,0.286346001734015,363.144634177168,0.398446162735804,0,114,62,0.559558503485511
42,5,264461.891279339,1232605.6904005,1.15756754712579,0.167704016270681,363.144634177168,0.398446162735804,0,163,101,0.530145512658175
42,6,264461.891279339,1232605.6904005,1.15756754712579,0.207195822810418,363.144634177168,0.398446162735804,0,68,31,0.539969603676344
43,1,583161.250824074,1085473.81919637,0.511615282688769,2.11781169778922,301.027723110808,0.476680805597368,1,64,58,0.886694418556859
43,2,583161.250824074,1085473.81919637,0.511615282688769,1.50080234286777,301.027723110808,0.476680805597368,1,107,85,0.808516992867415
43,3,583161.250824074,1085473.81919637,0.511615282688769,0.381255777034645,301.027723110808,0.476680805597368,1,61,37,0.579532866753913
43,4,583161.250824074,1085473.81919637,0.511615282688769,0.286346001734015,301.027723110808,0.476680805597368,1,163,89,0.556247480706751
43,5,583161.250824074,1085473.81919637,0.511615282688769,0.167704016270681,301.027723110808,0.476680805597368,1,83,40,0.526800364729458
43,6,583161.250824074,1085473.81919637,0.511615282688769,0.207195822810418,301.027723110808,0.476680805597368,1,91,46,0.536633265987001
44,1,956981.595040608,1107137.90193145,0.617499595083529,2.11781169778922,349.233646351888,0.339416407779067,0,142,122,0.816311167027228
44,2,956981.595040608,1107137.90193145,0.617499595083529,1.50080234286777,349.233646351888,0.339416407779067,0,87,58,0.705690133881479
44,3,956981.595040608,1107137.90193145,0.617499595083529,0.381255777034645,349.233646351888,0.339416407779067,0,167,75,0.439053685894412
44,4,956981.595040608,1107137.90193145,0.617499595083529,0.286346001734015,349.233646351888,0.339416407779067,0,188,80,0.41583054192784
44,5,956981.595040608,1107137.90193145,0.617499595083529,0.167704016270681,349.233646351888,0.339416407779067,0,128,54,0.387328610358559
44,6,956981.595040608,1107137.90193145,0.617499595083529,0.207195822810418,349.233646351888,0.339416407779067,0,193,69,0.396740877288183
45,1,89962.8527525596,912283.693553774,-1.51519589964085,2.11781169778922,279.218566191577,0.261365665709895,0,135,43,0.344936085705909
45,2,89962.8527525596,912283.693553774,-1.51519589964085,1.50080234286777,279.218566191577,0.261365665709895,0,99,22,0.221252371247023
45,3,89962.8527525596,912283.693553774,-1.51519589964085,0.381255777034645,279.218566191577,0.261365665709895,0,78,10,0.0848712324329563
45,4,89962.8527525596,912283.693553774,-1.51519589964085,0.286346001734015,279.218566191577,0.261365665709895,0,80,9,0.0777843120398598
45,5,89962.8527525596,912283.693553774,-1.51519589964085,0.167704016270681,279.218566191577,0.261365665709895,0,95,7,0.0696886824732788
45,6,89962.8527525596,912283.693553774,-1.51519589964085,0.207195822810418,279.218566191577,0.261365665709895,0,71,7,0.0722929396817847
46,1,11157.9135318864,1276431.61163097,-0.801105744656065,2.11781169778922,311.805635033756,0.59261915815316,1,54,39,0.698098111234484
46,2,11157.9135318864,1276431.61163097,-0.801105744656065,1.50080234286777,311.805635033756,0.59261915815316,1,98,58,0.555087519796018
46,3,11157.9135318864,1276431.61163097,-0.801105744656065,0.381255777034645,311.805635033756,0.59261915815316,1,94,26,0.289400310337237
46,4,11157.9135318864,1276431.61163097,-0.801105744656065,0.286346001734015,311.805635033756,0.59261915815316,1,111,31,0.270278876708575
46,5,11157.9135318864,1276431.61163097,-0.801105744656065,0.167704016270681,311.805635033756,0.59261915815316,1,137,36,0.247526129719264
46,6,11157.9135318864,1276431.61163097,-0.801105744656065,0.207195822810418,311.805635033756,0.59261915815316,1,100,25,0.254954856718702
47,1,161337.067407667,481037.812254274,-0.0685261286302671,2.11781169778922,264.503969464745,0.0676764502910969,1,136,110,0.758722871694175
47,2,161337.067407667,481037.812254274,-0.0685261286302671,1.50080234286777,264.503969464745,0.0676764502910969,1,113,71,0.629175435327074
47,3,161337.067407667,481037.812254274,-0.0685261286302671,0.381255777034645,264.503969464745,0.0676764502910969,1,181,66,0.356436289442501
47,4,161337.067407667,481037.812254274,-0.0685261286302671,0.286346001734015,264.503969464745,0.0676764502910969,1,123,36,0.334973538798843
47,5,161337.067407667,481037.812254274,-0.0685261286302671,0.167704016270681,264.503969464745,0.0676764502910969,1,64,14,0.309081414382627
47,6,161337.067407667,481037.812254274,-0.0685261286302671,0.207195822810418,264.503969464745,0.0676764502910969,1,157,52,0.317577849884947
48,1,879443.906875305,1268477.8982688,1.02378829349022,2.11781169778922,352.453782859499,0.422910465799103,0,172,145,0.877585937049469
48,2,879443.906875305,1268477.8982688,1.02378829349022,1.50080234286777,352.453782859499,0.422910465799103,0,103,79,0.794579879751975
48,3,879443.906875305,1268477.8982688,1.02378829349022,0.381255777034645,352.453782859499,0.422910465799103,0,51,32,0.558039615928256
48,4,879443.906875305,1268477.8982688,1.02378829349022,0.286346001734015,352.453782859499,0.422910465799103,0,103,51,0.53451997882913
48,5,879443.906875305,1268477.8982688,1.02378829349022,0.167704016270681,352.453782859499,0.422910465799103,0,97,59,0.504914328275526
48,6,879443.906875305,1268477.8982688,1.02378829349022,0.207195822810418,352.453782859499,0.422910465799103,0,113,60,0.514783128280477
49,1,554527.279160448,783325.166765257,0.927131527626083,2.11781169778922,317.7645719604,0.267192534510857,1,169,154,0.906162316979503
49,2,554527.279160448,783325.166765257,0.927131527626083,1.50080234286777,317.7645719604,0.267192534510857,1,71,54,0.838977877979665
49,3,554527.279160448,783325.166765257,0.927131527626083,0.381255777034645,317.7645719604,0.267192534510857,1,67,45,0.629738703478387
49,4,554527.279160448,783325.166765257,0.927131527626083,0.286346001734015,317.7645719604,0.267192534510857,1,131,80,0.60734991346519
49,5,554527.279160448,783325.166765257,0.927131527626083,0.167704016270681,317.7645719604,0.267192534510857,1,98,46,0.578725651478711
49,6,554527.279160448,783325.166765257,0.927131527626083,0.207195822810418,317.7645719604,0.267192534510857,1,156,95,0.588322758775472
50,1,444789.820312221,1177607.11081482,0.493285349857043,2.11781169778922,340.987342326552,0.497247736661604,0,159,136,0.820189614406187
50,2,444789.820312221,1177607.11081482,0.493285349857043,1.50080234286777,340.987342326552,0.497247736661604,0,168,118,0.711077576874652
50,3,444789.820312221,1177607.11081482,0.493285349857043,0.381255777034645,340.987342326552,0.497247736661604,0,82,40,0.445486736379176
50,4,444789.820312221,1177607.11081482,0.493285349857043,0.286346001734015,340.987342326552,0.497247736661604,0,106,46,0.422179417063707
50,5,444789.820312221,1177607.11081482,0.493285349857043,0.167704016270681,340.987342326552,0.497247736661604,0,76,29,0.393535476397273
50,6,444789.820312221,1177607.11081482,0.493285349857043,0.207195822810418,340.987342326552,0.497247736661604,0,197,84,0.402999361178676
51,1,212242.800253586,839716.621350416,-0.935695188714516,2.11781169778922,305.827167435485,0.165279034711306,0,91,43,0.456371353926582
51,2,212242.800253586,839716.621350416,-0.935695188714516,1.50080234286777,305.827167435485,0.165279034711306,0,67,23,0.311746068685405
51,3,212242.800253586,839716.621350416,-0.935695188714516,0.381255777034645,305.827167435485,0.165279034711306,0,157,21,0.128810695175078
51,4,212242.800253586,839716.621350416,-0.935695188714516,0.286346001734015,305.827167435485,0.165279034711306,0,191,26,0.11852996365047
51,5,212242.800253586,839716.621350416,-0.935695188714516,0.167704016270681,305.827167435485,0.165279034711306,0,68,7,0.106684188613407
51,6,212242.800253586,839716.621350416,-0.935695188714516,0.207195822810418,305.827167435485,0.165279034711306,0,93,10,0.110506741289079
52,1,164074.106262807,1117479.81891638,-0.135264987644134,2.11781169778922,333.113682111299,0.338908396392411,0,144,94,0.680147685002595
52,2,164074.106262807,1117479.81891638,-0.135264987644134,1.50080234286777,333.113682111299,0.338908396392411,0,195,110,0.534306320333127
52,3,164074.106262807,1117479.81891638,-0.135264987644134,0.381255777034645,333.113682111299,0.338908396392411,0,105,30,0.272474238783071
52,4,164074.106262807,1117479.81891638,-0.135264987644134,0.286346001734015,333.113682111299,0.338908396392411,0,180,43,0.254071294631236
52,5,164074.106262807,1117479.81891638,-0.135264987644134,0.167704016270681,333.113682111299,0.338908396392411,0,141,31,0.232248695646711
52,6,164074.106262807,1117479.81891638,-0.135264987644134,0.207195822810418,333.113682111299,0.338908396392411,0,58,14,0.239364770035711
53,1,533871.954522729,1346069.27494112,0.60605391789516,2.11781169778922,316.583137264611,0.672092219889187,1,82,71,0.909879579281833
53,2,533871.954522729,1346069.27494112,0.60605391789516,1.50080234286777,316.583137264611,0.672092219889187,1,127,102,0.844901037134643
53,3,533871.954522729,1346069.27494112,0.60605391789516,0.381255777034645,316.583137264611,0.672092219889187,1,158,110,0.640056540673622
53,4,533871.954522729,1346069.27494112,0.60605391789516,0.286346001734015,316.583137264611,0.672092219889187,1,74,47,0.617913104067333
53,5,533871.954522729,1346069.27494112,0.60605391789516,0.167704016270681,316.583137264611,0.672092219889187,1,158,91,0.589538476721981
53,6,533871.954522729,1346069.27494112,0.60605391789516,0.207195822810418,316.583137264611,0.672092219889187,1,180,104,0.599059911484699
54,1,193881.870011283,1164182.38168045,0.731986751698589,2.11781169778922,334.505707276876,0.356089473525264,0,167,136,0.836958984509502
54,2,193881.870011283,1164182.38168045,0.731986751698589,1.50080234286777,334.505707276876,0.356089473525264,0,95,71,0.734731754871622
54,3,193881.870011283,1164182.38168045,0.731986751698589,0.381255777034645,334.505707276876,0.356089473525264,0,55,20,0.474825641597515
54,4,193881.870011283,1164182.38168045,0.731986751698589,0.286346001734015,334.505707276876,0.356089473525264,0,121,64,0.451232425500105
54,5,193881.870011283,1164182.38168045,0.731986751698589,0.167704016270681,334.505707276876,0.356089473525264,0,150,70,0.422057111901255
54,6,193881.870011283,1164182.38168045,0.731986751698589,0.207195822810418,334.505707276876,0.356089473525264,0,126,45,0.431718630635485
55,1,592764.379710833,1090584.30348783,0.168173341470498,2.11781169778922,312.681906749038,0.477487224990041,0,180,130,0.769065431462889
55,2,592764.379710833,1090584.30348783,0.168173341470498,1.50080234286777,312.681906749038,0.477487224990041,0,52,34,0.642454249551192
55,3,592764.379710833,1090584.30348783,0.168173341470498,0.381255777034645,312.681906749038,0.477487224990041,0,66,20,0.369697610322406
55,4,592764.379710833,1090584.30348783,0.168173341470498,0.286346001734015,312.681906749038,0.477487224990041,0,161,57,0.347867962999033
55,5,592764.379710833,1090584.30348783,0.168173341470498,0.167704016270681,312.681906749038,0.477487224990041,0,137,38,0.321460930396215
55,6,592764.379710833,1090584.30348783,0.168173341470498,0.207195822810418,312.681906749038,0.477487224990041,0,180,54,0.330135065869083
56,1,-20352.9892847639,1140392.13189561,-0.0261271258028539,2.11781169778922,319.517188539215,0.508912754179481,0,127,92,0.73695250907357
56,2,-20352.9892847639,1140392.13189561,-0.0261271258028539,1.50080234286777,319.517188539215,0.508912754179481,0,60,35,0.601850019449277
56,3,-20352.9892847639,1140392.13189561,-0.0261271258028539,0.381255777034645,319.517188539215,0.508912754179481,0,146,47,0.330402083819845
56,4,-20352.9892847639,1140392.13189561,-0.0261271258028539,0.286346001734015,319.517188539215,0.508912754179481,0,129,40,0.30975245800411
56,5,-20352.9892847639,1140392.13189561,-0.0261271258028539,0.167704016270681,319.517188539215,0.508912754179481,0,102,31,0.284974435712946
56,6,-20352.9892847639,1140392.13189561,-0.0261271258028539,0.207195822810418,319.517188539215,0.508912754179481,0,56,22,0.293089299184742
57,1,282805.314481758,744750.868802072,-0.464116528618516,2.11781169778922,345.953724154233,0.13098781682396,1,128,85,0.673845680105346
57,2,282805.314481758,744750.868802072,-0.464116528618516,1.50080234286777,345.953724154233,0.13098781682396,1,141,67,0.527128613363593
57,3,282805.314481758,744750.868802072,-0.464116528618516,0.381255777034645,345.953724154233,0.13098781682396,1,136,38,0.266798779606644
57,4,282805.314481758,744750.868802072,-0.464116528618516,0.286346001734015,345.953724154233,0.13098781682396,1,111,31,0.248648148103766
57,5,282805.314481758,744750.868802072,-0.464116528618516,0.167704016270681,345.953724154233,0.13098781682396,1,146,31,0.227149506175824
57,6,282805.314481758,744750.868802072,-0.464116528618516,0.207195822810418,345.953724154233,0.13098781682396,1,167,30,0.234156993280251
58,1,439943.094242259,623899.695308021,0.244354209889942,2.11781169778922,344.660531885127,0.149848896816095,0,178,135,0.721591430335277
58,2,439943.094242259,623899.695308021,0.244354209889942,1.50080234286777,344.660531885127,0.149848896816095,0,134,82,0.583062979821139
58,3,439943.094242259,623899.695308021,0.244354209889942,0.381255777034645,344.660531885127,0.149848896816095,0,68,23,0.31341829348424
58,4,439943.094242259,623899.695308021,0.244354209889942,0.286346001734015,344.660531885127,0.149848896816095,0,94,23,0.293365080023447
58,5,439943.094242259,623899.695308021,0.244354209889942,0.167704016270681,344.660531885127,0.149848896816095,0,154,38,0.269386331170389
58,6,439943.094242259,623899.695308021,0.244354209889942,0.207195822810418,344.660531885127,0.149848896816095,0,164,47,0.277229413703641
59,1,738660.43462322,1156444.79221539,1.15124669030833,2.11781169778922,333.914416740449,0.409955376662985,0,163,149,0.891301408045025
59,2,738660.43462322,1156444.79221539,1.15124669030833,1.50080234286777,333.914416740449,0.409955376662985,0,180,149,0.815641765675088
59,3,738660.43462322,1156444.79221539,1.15124669030833,0.381255777034645,333.914416740449,0.409955376662985,0,192,110,0.590866329495206
59,4,738660.43462322,1156444.79221539,1.15124669030833,0.286346001734015,333.914416740449,0.409955376662985,0,115,58,0.567740443190648
59,5,738660.43462322,1156444.79221539,1.15124669030833,0.167704016270681,333.914416740449,0.409955376662985,0,100,60,0.538423129111025
59,6,738660.43462322,1156444.79221539,1.15124669030833,0.207195822810418,333.914416740449,0.409955376662985,0,115,63,0.548221635846053
60,1,335752.727982515,1190351.84660245,0.47964488959956,2.11781169778922,339.864476160816,0.404874966030323,1,180,160,0.87235902005799
60,2,335752.727982515,1190351.84660245,0.47964488959956,1.50080234286777,339.864476160816,0.404874966030323,1,82,67,0.786670275504876
60,3,335752.727982515,1190351.84660245,0.47964488959956,0.381255777034645,339.864476160816,0.404874966030323,1,123,68,0.546223552876954
60,4,335752.727982515,1190351.84660245,0.47964488959956,0.286346001734015,339.864476160816,0.404874966030323,1,173,89,0.522613034654303
60,5,335752.727982515,1190351.84660245,0.47964488959956,0.167704016270681,339.864476160816,0.404874966030323,1,104,57,0.492968438386536
60,6,335752.727982515,1190351.84660245,0.47964488959956,0.207195822810418,339.864476160816,0.404874966030323,1,111,53,0.502840895847871
61,1,692001.709026341,1421788.51553825,0.575228434853669,2.11781169778922,252.571767568843,0.654461689436399,1,165,152,0.911289622473344
61,2,692001.709026341,1421788.51553825,0.575228434853669,1.50080234286777,252.571767568843,0.654461689436399,1,150,139,0.847156966830784
61,3,692001.709026341,1421788.51553825,0.575228434853669,0.381255777034645,252.571767568843,0.654461689436399,1,164,111,0.644036674416286
61,4,692001.709026341,1421788.51553825,0.575228434853669,0.286346001734015,252.571767568843,0.654461689436399,1,91,58,0.621993485476019
61,5,692001.709026341,1421788.51553825,0.575228434853669,0.167704016270681,252.571767568843,0.654461689436399,1,93,58,0.593722642129849
61,6,692001.709026341,1421788.51553825,0.575228434853669,0.207195822810418,252.571767568843,0.654461689436399,1,163,108,0.603212343035077
62,1,876267.465355056,1375444.00175857,0.620886123740969,2.11781169778922,316.037909573045,0.504469230102455,0,91,76,0.842464702249242
62,2,876267.465355056,1375444.00175857,0.620886123740969,1.50080234286777,316.037909573045,0.504469230102455,0,170,122,0.742628024249343
62,3,876267.465355056,1375444.00175857,0.620886123740969,0.381255777034645,316.037909573045,0.504469230102455,0,194,101,0.485036044613913
62,4,876267.465355056,1375444.00175857,0.620886123740969,0.286346001734015,316.037909573045,0.504469230102455,0,192,91,0.461381202166996
62,5,876267.465355056,1375444.00175857,0.620886123740969,0.167704016270681,316.037909573045,0.504469230102455,0,90,39,0.43206634303961
62,6,876267.465355056,1375444.00175857,0.620886123740969,0.207195822810418,316.037909573045,0.504469230102455,0,200,88,0.4417818430128
63,1,112906.039143394,1020717.13156827,-0.602163920762921,2.11781169778922,219.664237027699,0.31120511985055,0,53,36,0.592924439083056
63,2,112906.039143394,1020717.13156827,-0.602163920762921,1.50080234286777,219.664237027699,0.31120511985055,0,146,74,0.440054418101621
63,3,112906.039143394,1020717.13156827,-0.602163920762921,0.381255777034645,219.664237027699,0.31120511985055,0,181,37,0.204161037845692
63,4,112906.039143394,1020717.13156827,-0.602163920762921,0.286346001734015,219.664237027699,0.31120511985055,0,127,18,0.189172267729444
63,5,112906.039143394,1020717.13156827,-0.602163920762921,0.167704016270681,219.664237027699,0.31120511985055,0,142,24,0.17164128654901
63,6,112906.039143394,1020717.13156827,-0.602163920762921,0.207195822810418,219.664237027699,0.31120511985055,0,180,31,0.177329273147457
64,1,-22870.3384574527,847190.805734446,-1.03386093025202,2.11781169778922,274.379288177308,0.296635389373972,1,101,59,0.593039126326977
64,2,-22870.3384574527,847190.805734446,-1.03386093025202,1.50080234286777,274.379288177308,0.296635389373972,1,53,24,0.440171509364518
64,3,-22870.3384574527,847190.805734446,-1.03386093025202,0.381255777034645,274.379288177308,0.296635389373972,1,117,28,0.204238255931121
64,4,-22870.3384574527,847190.805734446,-1.03386093025202,0.286346001734015,274.379288177308,0.296635389373972,1,52,4,0.189245164808256
64,5,-22870.3384574527,847190.805734446,-1.03386093025202,0.167704016270681,274.379288177308,0.296635389373972,1,84,14,0.171708858722047
64,6,-22870.3384574527,847190.805734446,-1.03386093025202,0.207195822810418,274.379288177308,0.296635389373972,1,50,7,0.177398605028538
65,1,400746.970653615,1262207.24531617,1.11537088287008,2.11781169778922,348.535523770813,0.520186663977316,0,119,108,0.895931540230321
65,2,400746.970653615,1262207.24531617,1.11537088287008,1.50080234286777,348.535523770813,0.520186663977316,0,199,174,0.822854169916442
65,3,400746.970653615,1262207.24531617,1.11537088287008,0.381255777034645,348.535523770813,0.520186663977316,0,54,34,0.602587747798641
65,4,400746.970653615,1262207.24531617,1.11537088287008,0.286346001734015,348.535523770813,0.520186663977316,0,158,95,0.579653065889051
65,5,400746.970653615,1262207.24531617,1.11537088287008,0.167704016270681,348.535523770813,0.520186663977316,0,60,31,0.550504026176962
65,6,400746.970653615,1262207.24531617,1.11537088287008,0.207195822810418,348.535523770813,0.520186663977316,0,100,56,0.560255531102545
66,1,464405.62766697,1079187.17388178,0.614090239083048,2.11781169778922,298.496830832362,0.438163766003369,1,171,160,0.893571456238504
66,2,464405.62766697,1079187.17388178,0.614090239083048,1.50080234286777,298.496830832362,0.438163766003369,1,82,65,0.819171314120917
66,3,464405.62766697,1079187.17388178,0.614090239083048,0.381255777034645,298.496830832362,0.438163766003369,1,150,81,0.596570717076191
66,4,464405.62766697,1079187.17388178,0.614090239083048,0.286346001734015,298.496830832362,0.438163766003369,1,152,84,0.573534544120455
66,5,464405.62766697,1079187.17388178,0.614090239083048,0.167704016270681,298.496830832362,0.438163766003369,1,184,102,0.544294778000435
66,6,464405.62766697,1079187.17388178,0.614090239083048,0.207195822810418,298.496830832362,0.438163766003369,1,167,97,0.554071872081959
67,1,63490.307026979,891246.479437391,-1.56486097587575,2.11781169778922,235.70187045664,0.269243227709199,0,104,38,0.345148836673137
67,2,63490.307026979,891246.479437391,-1.56486097587575,1.50080234286777,235.70187045664,0.269243227709199,0,97,21,0.221414621165317
67,3,63490.307026979,891246.479437391,-1.56486097587575,0.381255777034645,235.70187045664,0.269243227709199,0,101,13,0.0849443797347142
67,4,63490.307026979,891246.479437391,-1.56486097587575,0.286346001734015,235.70187045664,0.269243227709199,0,166,9,0.0778518710088887
67,5,63490.307026979,891246.479437391,-1.56486097587575,0.167704016270681,235.70187045664,0.269243227709199,0,147,9,0.0697497418493479
67,6,63490.307026979,891246.479437391,-1.56486097587575,0.207195822810418,235.70187045664,0.269243227709199,0,58,4,0.0723561033706538
68,1,126617.198434187,1115464.14017842,-0.0663663770992432,2.11781169778922,295.646789631193,0.365062453170154,0,85,56,0.707723816534254
68,2,126617.198434187,1115464.14017842,-0.0663663770992432,1.50080234286777,295.646789631193,0.365062453170154,0,107,54,0.566441084895051
68,3,126617.198434187,1115464.14017842,-0.0663663770992432,0.381255777034645,295.646789631193,0.365062453170154,0,60,21,0.298971313351639
68,4,126617.198434187,1115464.14017842,-0.0663663770992432,0.286346001734015,295.646789631193,0.365062453170154,0,87,23,0.279466202821681
68,5,126617.198434187,1115464.14017842,-0.0663663770992432,0.167704016270681,295.646789631193,0.365062453170154,0,175,39,0.256211595732748
68,6,126617.198434187,1115464.14017842,-0.0663663770992432,0.207195822810418,295.646789631193,0.365062453170154,0,105,42,0.263809602725152
69,1,843384.881793909,1072028.86974878,0.604589509545882,2.11781169778922,328.01382010074,0.287904474646535,1,126,107,0.875827933773523
69,2,843384.881793909,1072028.86974878,0.604589509545882,1.50080234286777,328.01382010074,0.287904474646535,1,82,64,0.791912469992568
69,3,843384.881793909,1072028.86974878,0.604589509545882,0.381255777034645,328.01382010074,0.287904474646535,1,177,108,0.554024648703757
69,4,843384.881793909,1072028.86974878,0.604589509545882,0.286346001734015,328.01382010074,0.287904474646535,1,55,32,0.530471122490902
69,5,843384.881793909,1072028.86974878,0.604589509545882,0.167704016270681,328.01382010074,0.287904474646535,1,196,101,0.500848432410113
69,6,843384.881793909,1072028.86974878,0.604589509545882,0.207195822810418,328.01382010074,0.287904474646535,1,50,24,0.510719741957854
70,1,665191.290368728,1340096.91857188,0.847925961270663,2.11781169778922,284.183835565933,0.619586851590848,0,111,97,0.884849946718933
70,2,665191.290368728,1340096.91857188,0.847925961270663,1.50080234286777,284.183835565933,0.619586851590848,0,193,162,0.805678791098947
70,3,665191.290368728,1340096.91857188,0.847925961270663,0.381255777034645,284.183835565933,0.619586851590848,0,95,54,0.575084355404967
70,4,665191.290368728,1340096.91857188,0.847925961270663,0.286346001734015,284.183835565933,0.619586851590848,0,113,66,0.551743164313333
70,5,665191.290368728,1340096.91857188,0.847925961270663,0.167704016270681,284.183835565933,0.619586851590848,0,180,97,0.52225386510233
70,6,665191.290368728,1340096.91857188,0.847925961270663,0.207195822810418,284.183835565933,0.619586851590848,0,155,84,0.532097328858316
71,1,-96632.4570644715,775064.463993297,-0.311452773982558,2.11781169778922,301.978171622671,0.260296820114971,0,121,72,0.631497826536339
71,2,-96632.4570644715,775064.463993297,-0.311452773982558,1.50080234286777,301.978171622671,0.260296820114971,0,167,80,0.480419652274573
71,3,-96632.4570644715,775064.463993297,-0.311452773982558,0.381255777034645,301.978171622671,0.260296820114971,0,99,18,0.231847575286022
71,4,-96632.4570644715,775064.463993297,-0.311452773982558,0.286346001734015,301.978171622671,0.260296820114971,0,114,22,0.21537624984608
71,5,-96632.4570644715,775064.463993297,-0.311452773982558,0.167704016270681,301.978171622671,0.260296820114971,0,120,30,0.196003911062267
71,6,-96632.4570644715,775064.463993297,-0.311452773982558,0.207195822810418,301.978171622671,0.260296820114971,0,80,9,0.202302074972363
72,1,221204.543723921,1198435.88941228,0.623600384893687,2.11781169778922,406.527993912082,0.372451321595612,1,187,160,0.877620809614799
72,2,221204.543723921,1198435.88941228,0.623600384893687,1.50080234286777,406.527993912082,0.372451321595612,1,193,155,0.794632865024656
72,3,221204.543723921,1198435.88941228,0.623600384893687,0.381255777034645,406.527993912082,0.372451321595612,1,138,79,0.558119683443876
72,4,221204.543723921,1198435.88941228,0.623600384893687,0.286346001734015,406.527993912082,0.372451321595612,1,107,57,0.534600753702107
72,5,221204.543723921,1198435.88941228,0.623600384893687,0.167704016270681,406.527993912082,0.372451321595612,1,155,78,0.504995482946759
72,6,221204.543723921,1198435.88941228,0.623600384893687,0.207195822810418,406.527993912082,0.372451321595612,1,93,41,0.514864219583094
