"id","group","utm_x","utm_y","n_examined","n_pos","prevalence_true","S_shared","S_specific","elevation","ndvi","urban","rainfall","temperature","pop_density","river_index","north_index"
130,"adults",287818.914796109,1385881.69398316,79,71,0.894388484391818,0.740978419218702,0.467775007596267,272.084615736676,0.308065912974298,0,1059.54989960916,28.7580002815949,18.2418054057999,0.995811716551394,1.31838947638617
131,"adults",368561.573745872,1329154.75567847,157,138,0.916339892881493,0.786907979937123,0.768859429497665,268.33206237697,0.394448386334767,1,1111.61268246962,27.2455440240278,21.6246451587697,0.9713984092527,1.08688258812686
132,"adults",379171.307146621,966893.458994367,102,75,0.769813645855846,0.780313396860388,0.201240977656096,224.480911556274,0.686933911637395,1,1647.49157224607,21.5912688118525,89.6969112370168,0.986017032546107,-0.391532923770759
133,"adults",724964.292622541,1151054.9669858,174,128,0.739683402022677,1.1388082887347,0.115801175169829,353.396934576364,0.53411375966095,1,1296.54775681347,24.8335963561564,66.2263219772566,0.197579600104651,0.360043997642459
134,"adults",391612.781123556,1393813.46883833,211,193,0.92661037692902,1.00693497200565,0.611366173211722,255.549802075196,0.361141115199512,0,1188.54992243183,26.5593738955683,19.7110279051362,0.908160071109812,1.35075964424592
135,"adults",258922.669562161,857399.467906133,208,160,0.735715526450782,0.74241275993069,0.633033384202235,304.254047292783,0.707096520872714,0,1784.63228298748,21.7862578549103,85.1246637362487,0.660731868434393,-0.838386110589626
136,"adults",903985.61808302,1294147.42827602,153,120,0.756456743187214,1.76033707796787,-0.477535097304246,340.028982491966,0.372808584353283,0,1225.46434529761,26.6950167222829,51.4542052451027,0.0157626182856073,0.9440150603628
137,"adults",229147.274706776,817671.472327235,72,39,0.514773884972518,0.114732543556111,0.477905588924859,293.184771997165,0.73117314720286,1,1953.50744724844,21.4681321260035,88.2986312994278,0.53986292713956,-1.00051903910851
138,"adults",288286.303462704,569833.835227495,170,15,0.0852497702031269,-1.3867043795339,0.0419829645874715,311.277398404148,0.864813284542392,1,2232.52922845255,18.7189890077439,240.717451035002,0.528207005530376,-2.01196301745827
139,"adults",935595.577131804,1088689.46881615,207,164,0.776232307931968,1.14874775303228,0.58457323281432,331.001783709709,0.551821390641921,1,1459.17244640896,24.6932494446774,127.591136810209,0.0211243631713279,0.105525723829609
140,"adults",345428.017304353,1136266.69283882,178,140,0.763914192760625,0.917985188266519,-0.208779917431369,345.599550751335,0.533628505156209,0,1394.74388314345,24.5007604775183,20.9725890681982,0.992700924988565,0.299691942114543
141,"adults",478065.050993774,1181500.04501773,68,50,0.691418679529965,0.899180418386237,-0.570153295795931,360.985067936343,0.586284317830303,1,1353.72270803115,26.3674878856623,77.0097811057099,0.834413925387519,0.484292643675947
142,"adults",308099.621461896,1174441.86328108,134,100,0.795862073375524,0.737256897651036,0.131130636354847,347.336944379319,0.47968978289967,0,1390.66753316522,24.0558419338134,26.2690843491207,0.96688052196029,0.455487674829508
143,"adults",415128.297861506,1461102.46804836,174,154,0.88381275377165,0.840344077347322,0.20883245701191,229.047779941786,0.327401853883802,0,912.881865224379,26.991379939038,15.0600791061321,0.813423963954716,1.62537109493844
144,"adults",517467.362714548,1102136.17759703,203,156,0.733433407232662,0.529935772448691,0.170458960397112,312.570289315631,0.659481982053971,0,1434.02258735289,24.1562604448445,50.2601518011268,0.783755376100258,0.160402750516119
145,"adults",939231.419026563,1260282.89032546,173,131,0.805143179200006,1.65908903542369,-0.0411157168122925,340.489597955194,0.414809860760711,0,1071.95375894941,26.2178954058517,80.4878185573646,0.0106330459579581,0.805811342031259
146,"adults",412006.951827224,1131600.44999348,72,53,0.778894915034721,1.14583125501878,-0.366759032606035,361.63686752469,0.585812906160612,1,1502.89016563796,25.6588294059249,45.5356116466113,0.97883413135375,0.280648655216426
147,"adults",903522.428972189,1456688.94219177,72,58,0.839534231932224,2.33881639975752,-0.864074195870386,266.091306442352,0.258934079563276,1,886.858518133085,29.1761427115242,48.0067088221574,0.00855240578643345,1.60735916501864
148,"adults",398289.736628634,1016782.3917005,158,124,0.757694464767121,0.571317101328871,0.262057686047078,292.247195168513,0.663891960768323,1,1514.71029227508,22.7846416685412,35.2136370862465,0.999965219365225,-0.187932449030882
149,"adults",614265.191302236,1079933.32277002,204,153,0.773352642877426,1.00821863277054,0.203581044224098,318.321878165856,0.661953518478583,1,1536.37271411085,24.1416161140896,63.9226393458186,0.513158833997194,0.0697912353332277
150,"adults",734464.825791745,1267401.84725061,212,184,0.85005911978398,1.85811832129449,-0.0606189062338947,347.158519336445,0.432754781899642,1,1307.61001889894,26.3927713127006,44.9697329723746,0.136178798957057,0.83486433897853
151,"adults",-42874.7978668205,899480.43979805,145,80,0.483861406538624,0.344196948917954,0.300972046188719,254.224923974671,0.788103145154257,0,1777.71432848817,23.1234054990658,47.9039874564696,0.0602959555820641,-0.666650509325578
152,"adults",337619.453513212,695391.178445199,86,19,0.241414284540226,-0.680045609223909,0.115676183595849,368.681893418894,0.825356909022115,1,1961.0468299203,19.9434774560102,86.8766485974224,0.770351435506918,-1.49955408626743
153,"adults",723257.665268086,793303.989972376,187,102,0.607345995252835,1.09016940418771,0.0026227476468539,326.730140721262,0.787460010794445,0,1890.09101748102,21.1096180768953,236.491690686814,0.409562986000746,-1.09996456152304
154,"adults",313611.399213987,1088101.73179465,165,119,0.73720798410964,0.957921902071283,-0.26517719238619,310.96859511699,0.55291381030249,0,1498.37857878977,23.4242203460541,67.1054284924065,0.943196379663975,0.103127124979963
155,"adults",340859.66708737,1432841.81283191,132,129,0.970903187108353,1.53594134640739,0.922159977901523,190.704775412866,0.300278368572393,0,995.274524867536,27.4332642460041,25.8968218399196,0.972943484285219,1.51003724218956
156,"adults",702102.922763175,1129863.83859117,134,104,0.776902065208399,1.17709469410031,0.270202779313627,381.1928178176,0.568122782389537,1,1409.99478022124,24.2632395643666,46.9553222346521,0.252449707594147,0.273561413883139
157,"adults",357701.375994284,721454.295027606,101,41,0.419899509200002,-0.0150777230557929,0.148584589827081,388.6596592687,0.821070414783967,1,2033.96940064757,19.8487828024062,139.353031630971,0.841027680818501,-1.39318855344203
158,"adults",-22892.4129511099,1283081.94997225,121,81,0.716901202854878,0.883912574989341,-0.0503128922727607,341.253171819683,0.508501619036364,0,1257.98313668715,25.9321436461596,10.3459743572859,0.204863202035811,0.898856013783454
159,"adults",790279.194584451,1344519.17021603,121,100,0.802422254793884,1.96694082664191,-0.579684894201744,280.613363686449,0.341426716430423,1,1197.65096591431,27.6970446505709,66.5489787539848,0.0595744018445839,1.14958591578422
160,"adults",859247.151469179,1386619.73888509,117,100,0.826047734718212,1.93740588002513,-0.429408823343029,266.486083754207,0.297983960538368,0,1100.30667799365,27.7300805315194,40.4913726489378,0.0212969385148113,1.32140149296503
161,"adults",866524.790607704,978746.566452624,129,92,0.786207522471166,1.80179096001655,0.117240801125442,221.609169189664,0.616885909677074,1,1635.9165743906,23.0884942985448,126.499557205851,0.0724876834157445,-0.343159503560324
162,"adults",928499.088213296,1078165.53952072,146,108,0.757166874432387,1.12481380580507,0.513806336366819,295.47806196388,0.556615036540308,1,1402.02057223757,23.8952294700855,81.2291586643401,0.024175335024258,0.0625767793552905
163,"adults",943495.085617162,1461718.79355436,217,190,0.854881717795241,2.30288921913076,-0.761921619991795,205.299516414923,0.270524826126071,1,998.886147305506,29.6794266447474,116.233643567793,0.0044216100515452,1.62788636553677
164,"adults",852591.773488865,1325032.84445791,208,141,0.706550382669474,1.44999716727665,-0.513330760648635,268.456514200181,0.341658510339072,1,1111.37665314927,25.6981665424905,53.7260749807123,0.0288695261754626,1.07006075940015
165,"adults",176160.17206231,1037559.0812445,87,51,0.57270820030375,0.284623878296976,0.124813063403516,298.687498476526,0.581655541994055,0,1572.29713554984,23.6250291785017,37.945136315976,0.548684192114027,-0.103141221293084
166,"adults",44116.0989073976,948132.747069286,215,67,0.315028826146414,-0.446312565543855,0.188912154245433,206.267574213333,0.725364110741151,0,1567.79415451443,24.1315158439619,50.9677532792649,0.173462730691606,-0.468096795700109
167,"adults",347245.787873421,711081.223543668,86,36,0.430368102396493,-0.193659065926047,0.411777095855427,387.932341164878,0.821699363458825,0,1999.7006576541,20.1680266777078,226.578472821691,0.807413647117216,-1.43552183587725
168,"adults",618980.407323849,890726.831018331,113,87,0.718644840366351,0.451031811994236,0.68838377497208,270.120218321076,0.782485825023863,0,1723.90902558098,23.8936600907864,145.852709581968,0.644378008368135,-0.702374643047497
169,"adults",531178.252213469,1405182.58046067,129,125,0.938789751384047,1.2045421081142,0.872741315342484,228.258213991781,0.420617485221418,0,1043.46822951582,26.5912138406584,44.3974248400386,0.514276073548881,1.39715784116296
170,"adults",302323.105835991,1387863.76620864,90,82,0.91713382044533,0.899420008057568,0.553513386184174,245.982380777552,0.312216817494212,0,932.050761148427,29.2077889663471,26.3060999616748,0.999866104876276,1.32647846174196
171,"adults",646366.650439912,926243.219118046,213,158,0.714577811787022,0.683808969498227,0.452693869114726,206.66273794591,0.75023807361132,1,1835.16670198971,23.8017794729832,116.956687690385,0.534009448617645,-0.55742960041165
172,"adults",717169.073718485,1447679.15178328,65,55,0.870517581527726,1.80967326070639,-0.179078381141707,276.418836847623,0.30816028816473,0,1216.97798913184,27.4625213863229,36.5577338101648,0.101277658303211,1.57058953486275
173,"adults",372975.160920896,902057.610289828,157,92,0.642049797790094,0.389287778803277,0.124725060436057,254.868201605204,0.726890742150295,0,1557.38681971492,22.0314051373337,129.003131427856,0.961136776161378,-0.656132883328197
174,"adults",344886.291472797,1226701.3054109,210,166,0.770452296077171,0.85744004716199,-0.276019811587171,362.806614908246,0.45958202213777,1,1439.13594340583,24.4209052949631,37.8555501975218,0.999964340184159,0.668762376253685
175,"adults",54258.2048144279,1268854.95667718,74,48,0.675574788901338,0.292054832861982,0.253375596618028,329.303171335575,0.473679046899018,0,1256.78901445989,27.3044101199479,28.2493061346065,0.369046983824334,0.840794587493593
176,"adults",292346.900469955,585291.854772066,165,17,0.0877289044276971,-1.74817014090773,0.388896405986126,322.543034557246,0.859622022305898,0,2377.85497159252,18.9422792368989,208.196805096995,0.552227385362598,-1.9488776807494
177,"adults",191241.501263112,864895.088696978,80,55,0.660065971744439,0.309224416764755,0.856727757597648,275.657935103479,0.705115876692597,1,1826.45063133169,21.3781925447603,75.8490956912132,0.463451898937962,-0.807795920166519
178,"adults",522072.999701247,1007038.44878178,139,70,0.627052693092979,0.0967530270231736,0.226101336235676,275.187602473257,0.726083230027067,1,1580.36112747049,23.7162945201819,71.893690780197,0.8353137802994,-0.227698210623249
179,"adults",206488.141141769,866096.200332591,143,71,0.538065991147373,0.12707655974767,0.496952742086072,301.045764443078,0.701100897373031,0,1664.52422926814,22.9343263761538,78.2480863680737,0.508962998971547,-0.8028940935296
180,"adults",935265.615846438,1335713.1578887,188,146,0.753686924025849,1.29022842317841,-0.123803860922924,289.706293568577,0.354530235015359,1,1093.30361277373,26.9769877165919,56.2488473650173,0.00842372979619811,1.1136479192556
181,"adults",68976.7632789087,1291498.22821574,108,87,0.805320440422269,1.09043836849681,0.0414180587941013,281.193398645818,0.444410950023041,0,1047.8240845337,27.5476675841413,20.7610171516619,0.424379191081257,0.933203476296049
182,"adults",216275.993151368,1182150.42857943,202,143,0.729109995948934,0.46536321784208,0.219446389347317,378.587789373948,0.453739991298927,1,1246.54484998655,24.8258399060258,14.3930514806105,0.777131300527819,0.486946907753009
183,"adults",49665.7315250456,1187881.56521167,167,106,0.617078605953577,0.604540689847225,-0.108029741906149,347.017783251466,0.543005313108634,1,1304.38219785293,26.0201720650403,21.0923973985268,0.306325641157522,0.510336106034635
184,"adults",756136.264493803,836985.793330533,122,68,0.629729426199129,1.06712075219441,0.113197876712391,255.649962073825,0.745729933866454,0,1887.8388029549,21.5659627526662,276.716975873369,0.297692885161823,-0.921695847024744
185,"adults",582537.73237442,1056697.5219536,201,160,0.801560787348701,0.797977130758669,0.517319732266869,331.182547193224,0.689479768411268,0,1478.80689531229,24.6966241914859,83.2663999428372,0.626890953866193,-0.0250358098763837
186,"adults",256354.644278329,828511.139372405,157,98,0.604852307709889,0.324690177550461,0.531289284851738,296.879383185712,0.725854273134958,1,1871.91381678788,23.0584594392223,92.9263128639021,0.630715068611851,-0.956281545205434
187,"adults",380417.571766694,1245186.18019474,171,141,0.840251772910512,0.648364790106956,0.352178534766663,371.531390595255,0.470283385120414,1,1134.83477936354,26.6870922684625,13.8716884604333,0.981493366377467,0.744200536129084
188,"adults",138750.623437708,1278606.77458883,203,163,0.814217166645991,0.53735398312032,0.560758294468607,343.579634135187,0.406075265107882,0,1228.574659396,26.1903909605693,31.3762077879182,0.621162368045536,0.880592487522505
189,"adults",-31752.5132531497,1177545.4999492,151,63,0.444670342778374,0.731675736494071,-0.811366304341478,341.002794169814,0.59674790258352,1,1164.73264532964,24.1027703547716,24.3256910376176,0.14658165670874,0.468153848763736
190,"adults",587718.567473208,1322280.80109408,164,153,0.903367581501311,1.45683053038896,0.405715556282518,305.222110232389,0.481080398209946,0,1157.5614646661,25.8561764960364,23.112769367326,0.412365669369251,1.05882946410103
191,"adults",96015.641694326,1114836.63959749,196,67,0.33237391400376,-0.305057610280666,-0.28800516194457,317.21371710495,0.567607464414038,0,1384.66172364047,25.2786374258634,18.6166476943531,0.375846149285493,0.212234288142727
192,"adults",109191.914377536,1194316.62549392,162,123,0.764408215193393,0.379051041003148,0.701041879234257,363.904775916878,0.493532603028413,1,1299.67645220378,25.0989965763397,27.3488369562227,0.468425686759287,0.536598069507861
193,"adults",-54601.6719644588,1092263.77930845,183,60,0.37426884178981,0.539515582895714,-0.720485435431745,317.620595333973,0.667034674980521,0,1365.44823483609,23.944258747741,35.3882021679218,0.0922977966348305,0.120112752928568
194,"adults",326862.498059928,1029117.26379624,107,70,0.635156946026911,0.620507737013292,-0.314734608662883,269.639479702248,0.607312098235672,0,1368.97302851044,23.8592014016151,45.9409525085191,0.940336049167029,-0.137592911215128
195,"adults",-88560.1806086329,1000055.47947283,97,44,0.386956925902393,0.425689966029001,-0.353227494417296,282.250373394304,0.731764385317874,0,1619.49586889458,23.6793974427983,40.7163415344686,0.0472384894482361,-0.256196231913266
196,"adults",187321.534189251,601683.871872476,216,15,0.0634747261594285,-1.71920626664068,0.232708909018902,329.209137532841,0.850194652702502,1,2337.87324824667,19.6811409792472,157.561646317756,0.280049695424569,-1.88198062998973
197,"adults",277272.466290991,655801.314941021,99,13,0.196100402368269,-0.897993628336792,0.317036943575607,314.61734006836,0.826210556673673,0,2096.51764014234,20.7173216797665,179.273336214943,0.560856166351528,-1.66112328743309
198,"adults",774819.082806264,836330.236352504,110,51,0.600784205929209,1.34880030618062,-0.214661740779631,302.224186030599,0.73761373323574,1,1908.23835675133,20.9446438123317,194.303430171585,0.256523384624405,-0.92437122420172
199,"adults",9209.16759290826,1480148.77386808,127,98,0.771307215509684,0.880274358390476,-0.303599345858006,267.368445199605,0.337655243362397,0,1024.5596854949,28.0506618756618,7.51882484652696,0.392074729358748,1.70310049696393
200,"adults",785558.937746962,803590.540374215,173,86,0.520203251293507,1.05801375017043,-0.171830144065269,302.421588164812,0.753639187176309,1,1868.10029137488,20.5101357075186,141.541157900074,0.251433512943064,-1.05798437811069
201,"adults",331478.285046092,1122464.55585812,167,137,0.847125260308255,1.41359508457242,-0.12000197396355,350.321661385624,0.535644187783348,0,1487.29625573694,24.825906038147,23.9957723867754,0.978479872855132,0.243364386296738
202,"adults",37799.0353367263,969892.336645959,107,56,0.445365235010666,0.0254824576747293,0.244621844281213,233.710995794392,0.714647739014686,0,1732.91841652233,23.1710043176245,32.3467990854269,0.172190372421779,-0.379294279237161
203,"adults",622073.505842477,1220175.71567118,219,185,0.827036318286102,0.920808142751007,0.512297824697226,376.093298474808,0.549359844169668,0,1263.65875774124,26.3033139255153,44.8186245057152,0.389565643729508,0.642130955277204
204,"adults",305948.926189006,834580.74432072,64,36,0.457114098374759,-0.075180365656106,0.160841819595638,260.100870887703,0.735725750036012,1,1826.65085847148,21.6814768210316,94.1727631225709,0.780680950380534,-0.931511032349611
205,"adults",87315.2361070451,794420.711106018,153,55,0.319129686247058,-0.375983213575154,0.490874609713606,308.378665180804,0.793183082457656,0,1849.8728785753,21.4942338209002,74.4114824219969,0.180246524497816,-1.09540713885175
206,"adults",-25284.7335186103,1087322.85643233,111,23,0.271074178897132,0.0393022177622435,-0.715030060835686,298.306459353296,0.663057000823112,1,1461.12359975597,25.158819044738,24.2254151478018,0.124247179914748,0.0999484762310357
207,"adults",941040.515480342,1446556.52688323,94,82,0.887456802900555,2.49179513676644,-0.604849316885255,240.686876916623,0.279256362553809,1,1097.04298234922,28.5407112051478,46.183542660085,0.0049046928565666,1.56600801847811
208,"adults",386145.510446174,1356369.59666745,104,94,0.941108853743446,1.00569722229661,0.893893338706031,264.002851684574,0.385870981326421,0,990.662536838731,27.369612169093,50.2461153257625,0.935973212335463,1.19794839460472
209,"adults",-2476.7462734021,1224083.27248888,201,133,0.646304302191531,0.982097869338728,-0.346806260693484,401.710915216105,0.546952375241455,1,1293.27063776726,26.6624911755181,15.8879648711069,0.214927095663277,0.658077987614872
210,"adults",1060802.25844581,1248773.56263999,120,81,0.722982063322627,1.48597514241729,-0.378979102691005,304.102202369748,0.509088813607557,1,1215.69142294504,25.8666665376877,66.9153017124879,0.00148233677737502,0.758840912848067
211,"adults",227934.085957133,648429.735449698,72,8,0.130894491646228,-1.01824568784622,0.121710661314164,346.833147777324,0.825386735993762,1,2005.37921266222,20.3229709361094,173.793631573814,0.41171251744939,-1.69120725601299
212,"adults",479813.656430713,1421889.44238536,75,73,0.95450472628263,0.918812314676807,1.32645729345185,224.136110220815,0.393413910655166,1,950.527072240465,27.5945299526167,19.701881189033,0.656754106020844,1.46533979725562
213,"adults",346280.173942345,804513.160379382,217,104,0.438114850611838,-0.0702072745422551,0.0514013250839476,290.84661559016,0.772097355162544,1,1818.32291882,21.8784792093198,154.663180270576,0.864424795627475,-1.05421909669722
214,"adults",96955.5377151372,1523188.39207343,215,195,0.892405746698995,0.942498868028327,0.246619542850617,304.436202552421,0.25656453886304,1,730.19651680886,29.2346507293303,7.96449676328191,0.68279376103621,1.87874840570651
215,"adults",18167.7839301734,776786.616099683,199,43,0.239559647732717,-0.520981975640589,0.34146393042054,317.059236371683,0.832131715551704,0,1977.56035066473,20.914782011713,63.0752393223307,0.085004181760652,-1.16737320266887
216,"adults",549852.962053828,744187.209293874,62,33,0.593096289401015,-0.256482438748009,0.884378047143344,322.336532815738,0.862926574251104,0,1982.16506027348,19.677561122352,255.132827194655,0.921618116897578,-1.30041382594693
217,"adults",-101003.330360995,715749.164013054,183,53,0.255479850837313,0.346060968676233,-0.237715279002074,369.653219830751,0.872793749148251,1,1867.29183386233,19.1121010675094,53.1517182693385,0.0151049364121994,-1.41647162084814
218,"adults",204960.002571823,960545.339367571,124,54,0.518044933827387,0.0178713772042988,0.271420437535858,240.019355546366,0.633070900396697,0,1740.44903844602,23.3306161830713,26.8581492068266,0.576561808519591,-0.417440075910783
219,"adults",379452.687806582,1201835.42839432,144,102,0.736120160842681,0.528382584386393,-0.106216846788457,348.236324371131,0.504904561433339,1,1217.33643610406,25.9409283344453,44.5352477437418,0.991171841911299,0.567282867858105
220,"adults",742377.903888554,839180.863098777,125,84,0.656910367894024,1.16699511534688,0.103461728709207,285.918813824335,0.751255914947323,1,1898.81899023283,21.4353108338989,291.68078809757,0.329280271836667,-0.912737602727674
221,"adults",442622.573921103,1385354.88431676,202,191,0.94768435298817,1.01151099585708,1.05841389351483,250.999874823866,0.402126712299248,0,1042.17263762449,26.4476879749672,22.9673387561884,0.79145650597353,1.31623952664063
222,"adults",-172602.677443003,747998.505128385,116,45,0.407364906763568,0.774453346283642,-0.0294174486915789,349.798074215454,0.846074254872533,1,2042.17524981356,20.8053049665849,59.4822434345419,0.00571987212238917,-1.2848596418987
223,"adults",27680.9127008525,1221907.52143439,68,39,0.580650529609261,0.558493582062841,-0.256822079514658,352.763311340676,0.53068911193845,1,1225.98321333625,25.4962524970574,17.4065090521259,0.275774280783558,0.649198584437058
224,"adults",254314.262916624,1032529.99864538,218,139,0.631508681060106,0.71790969653937,-0.271824517892183,260.610963551763,0.575953926575865,1,1545.30657709675,23.2497821731712,72.6488357927128,0.777102717450543,-0.123665284429852
225,"adults",595206.352713269,870419.731793068,68,39,0.642648328697564,0.347406616529465,0.395413302168394,269.440352713064,0.80045245452873,1,1632.56499778301,21.0682341035398,167.521910119857,0.730547684511838,-0.785249437487528
226,"adults",192995.224774509,1370449.02306338,108,96,0.903385339793948,1.42921045237723,0.0551379460797263,282.407533476227,0.314129789312637,1,1183.2350697691,27.0034665871388,12.1022886789222,0.841855100219029,1.25540758931554
227,"adults",294170.249905737,1004368.39718954,198,160,0.812868123448539,1.27787873793491,0.062936514784561,258.147481857348,0.609949829512497,0,1509.14394372111,22.9161124472446,74.2293618312928,0.86140189228816,-0.238594891355265
228,"adults",1005346.50130244,1271485.12798284,203,163,0.745825399977838,1.73797098643637,-0.517451475138229,331.870610744867,0.450310316575891,0,1189.39391004294,24.6270037681366,95.7003828463643,0.00353156226144926,0.851528513786091
229,"adults",144236.0799268,982474.973624827,213,64,0.327709036804114,-0.501512203746182,0.0894237579486983,249.742378661616,0.639557025806088,0,1698.28839316578,22.1864938471151,32.666200384563,0.415156563547572,-0.327943594357467
230,"adults",-141343.400308572,889625.908940548,145,61,0.377391161215238,0.633002475965147,-0.353994694928775,263.623979371564,0.787231850893834,0,1649.19640681511,22.8034590544349,38.4112712072924,0.0159766116089884,-0.706867588587316
231,"adults",408995.469029069,1011477.69004908,64,51,0.757001190732771,0.564504601879698,0.253072059813249,257.450841896407,0.6748021364627,0,1538.49299689385,21.9667884664828,55.2564380649214,0.999256204335065,-0.209581334184337
232,"adults",181762.705654306,1458222.80325699,167,138,0.868253058315167,1.20515563653112,-0.289832119909061,218.60852268043,0.258737755939454,0,826.02686146531,29.3868751031335,6.47994427184619,0.868429506352167,1.61361896702527
233,"adults",201831.724419321,622730.70668452,131,10,0.0959127302445938,-1.30694923706348,0.193320716013266,351.442840164013,0.83903495067457,0,2199.50371703859,19.6982458701223,154.344527476416,0.326656659941713,-1.79608691915922
234,"adults",395320.152508309,986198.599445113,120,92,0.751865755110249,0.757905950043641,0.0874659978382858,258.152512761426,0.683864595621655,0,1613.45072898885,22.4745188660981,58.496540347503,0.998065666359564,-0.312747198210256
235,"adults",311678.178570957,1273062.23856075,125,110,0.879781940172897,1.01729662067686,0.276732376659399,346.3344529821,0.402358160236395,0,1178.44553167811,25.9434862977866,28.1649210857727,0.993312719859889,0.857964820296593
236,"adults",244103.713877306,1304119.92863903,160,137,0.885344806374977,1.17540386563593,0.189431481050857,317.346217428743,0.35762064115678,0,1298.34880469325,27.1738391093985,23.3992409598529,0.917462738612318,0.984713582021139
237,"adults",-46468.1156571344,977515.898810711,82,43,0.576771837991056,0.569601437706591,0.274353169812735,223.690581929921,0.743158923505604,0,1765.74965053872,22.5435816523836,25.5344056310485,0.0728987026474122,-0.348181950474881
238,"adults",691419.965395522,830071.910380869,108,61,0.627339578184971,1.09689723184123,-0.0485751781810328,311.538659129604,0.783343851400463,1,1873.79263831776,20.735380110927,97.0510297944974,0.47314245083165,-0.949911921702855
239,"adults",557016.934810567,1346837.97571147,73,67,0.911697593017013,1.3432103152261,0.48533984056798,251.272860065723,0.467592838453163,0,1202.15081851954,26.4314199400684,22.2453715649599,0.481843792125233,1.15904913486092
240,"adults",-18686.0449423844,1450954.53149951,148,97,0.707678500082152,0.838018284934917,-0.481935959241897,235.693479814233,0.372588522023388,0,863.018552519869,25.4113618641716,8.47146722423424,0.302905818257981,1.58395660505256
241,"adults",344384.458661763,1261946.55321183,171,148,0.864655296053195,0.883781513562149,0.282587073165365,368.944724974805,0.430828942450559,1,1242.47421818146,25.2237251301069,26.7407949218594,0.999422826870475,0.812600875001786
242,"adults",746071.566167194,827443.050334891,122,66,0.560947255926128,0.943053229008435,-0.0450403237835814,292.719485717201,0.756497772380029,1,1960.08196686265,21.1893432338249,269.890188298011,0.327538635816046,-0.960640496646292
243,"adults",427710.853060055,811448.977127315,204,142,0.658479685349336,0.27962989227585,0.438745914446537,263.461600235133,0.807989068984998,1,1832.47672461133,21.4121711228523,129.56822245591,0.992507729987146,-1.02591350854391
244,"adults",262424.442371342,1127227.60441331,171,141,0.767004481899864,0.842531695622673,0.0376492185130518,328.728693440033,0.500836418014032,1,1398.28832187229,25.002256716547,68.2700076969493,0.86021411994298,0.262802744554652
245,"adults",1077426.75668969,1357635.1994295,144,123,0.893485757110649,1.85040026486135,0.203239304940682,257.517715319013,0.431163282660169,1,915.737521999176,27.6810584411972,58.9120489869296,0.000648573207594468,1.20311341436379
246,"adults",765240.818306391,747224.996240662,108,50,0.424163757081988,0.519223140330874,0.0048518407530019,332.693860853807,0.793559900735941,0,1912.19048000724,21.0019837791115,291.68078809757,0.330565154075369,-1.28801638966245
247,"adults",539365.53358668,1258735.87849789,162,136,0.866880480650897,0.923646073278683,0.536155011679259,364.247582707632,0.539932500369477,1,1248.37326440689,25.8533638612882,41.0672420043283,0.601940984457852,0.799497870777498
248,"adults",954077.784952521,1236901.46583182,76,60,0.78470706606656,1.48403275288127,0.0457739112261247,354.264369422276,0.442227117116834,0,1265.25193918682,28.1103653484951,112.250055335504,0.00928531550415054,0.71038999567693
249,"adults",-12913.2101360519,1259328.5525075,219,130,0.612599943522307,0.976707437853177,-0.579130230898484,333.64503827837,0.523507893386114,0,1130.65589469881,24.8611962940912,21.59751522682,0.21215455678016,0.801916617845751
250,"adults",336952.249627734,1079959.34846179,217,149,0.653188393937924,0.911446281223219,-0.64493870731725,290.163538480074,0.573403873946368,0,1436.17368181297,22.9215273849647,43.7463138862996,0.972686898664467,0.0698974481326239
1,"children_or_alt_diag",179308.661611638,984428.070505776,53,22,0.317466667620467,0.1597686027126,-0.427515061786502,256.989940595064,0.621999942923053,0,1606.27259970329,22.6274631078615,80.501240243922,0.51761991518597,-0.319972859555088
2,"children_or_alt_diag",544427.789025783,1107474.17349724,49,19,0.361041556249184,0.897316956948216,-1.28774310036785,362.553474003814,0.657966986196369,1,1636.61751284603,24.5220997350301,25.181402658564,0.702674527326723,0.182187511995071
3,"children_or_alt_diag",-21309.2230429572,1397693.78064887,128,76,0.67260887819137,0.665134354052307,0.198873900489562,229.43977808199,0.415133064399495,0,1037.22320871027,27.1674619646944,9.58072552824413,0.266358719132587,1.36659548766675
4,"children_or_alt_diag",-39378.4993800019,1040025.71361099,48,15,0.418398845740994,0.528217555126237,-0.198561365171064,275.953612168751,0.700717644528499,1,1437.78197655884,23.724305548128,37.6367310823365,0.0942732311743485,-0.0930747096724716
5,"children_or_alt_diag",563014.447383179,1313319.02544135,103,88,0.816485203944186,1.14885054687867,0.430846729982121,301.397821872892,0.494178139251906,0,1101.89475656178,26.0855643811859,51.1865327602311,0.48923738316597,1.02225578576327
6,"children_or_alt_diag",423614.819503487,1167461.91599075,126,66,0.550203254249715,0.946560444134321,-0.771248997847242,371.041775410356,0.565409416579735,1,1507.64798319494,25.6454349623789,32.5581295281666,0.952855261513659,0.427001986624057
7,"children_or_alt_diag",193653.359054339,1365532.6329612,95,82,0.802880092593412,1.43291837513822,-0.146546603470296,292.544204595477,0.317432486784102,0,986.01148924184,26.5476308254175,9.785697164794,0.840386085871065,1.23534343270776
8,"children_or_alt_diag",462435.458107227,997667.384646712,75,30,0.413621271996637,0.344555890867217,-0.585656477174649,264.760678352216,0.71439604983246,0,1723.03181691902,24.1537637954091,53.5798774476534,0.959119626959685,-0.265942225943371
